timestamp,instrument,timeframe,open,high,low,close,volume,spread
2026-01-09T07:40:00+00:00,XAU/USD,5m,2409.35,2410.14,2408.61,2409.40,192,0.36
2026-01-09T07:45:00+00:00,XAU/USD,5m,2409.40,2410.19,2408.70,2409.48,196,0.37
2026-01-09T07:50:00+00:00,XAU/USD,5m,2409.48,2410.24,2408.75,2409.50,200,0.38
2026-01-09T07:55:00+00:00,XAU/USD,5m,2409.50,2410.30,2408.76,2409.55,204,0.39
2026-01-09T08:00:00+00:00,XAU/USD,5m,2409.55,2410.32,2408.60,2409.38,208,0.40
2026-01-09T08:05:00+00:00,XAU/USD,5m,2409.38,2410.14,2408.45,2409.22,212,0.41
2026-01-09T08:10:00+00:00,XAU/USD,5m,2409.22,2409.94,2408.36,2409.08,216,0.42
2026-01-09T08:15:00+00:00,XAU/USD,5m,2409.08,2409.80,2408.25,2408.97,220,0.34
2026-01-09T08:20:00+00:00,XAU/USD,5m,2408.97,2409.69,2408.16,2408.88,224,0.35
2026-01-09T08:25:00+00:00,XAU/USD,5m,2408.88,2409.60,2408.01,2408.73,228,0.36
2026-01-09T08:30:00+00:00,XAU/USD,5m,2408.73,2409.45,2407.88,2408.60,232,0.37
2026-01-09T08:35:00+00:00,XAU/USD,5m,2408.60,2409.28,2407.83,2408.50,236,0.38
2026-01-09T08:40:00+00:00,XAU/USD,5m,2408.50,2409.17,2407.74,2408.42,240,0.39
2026-01-09T08:45:00+00:00,XAU/USD,5m,2408.42,2409.08,2407.68,2408.35,244,0.40
2026-01-09T08:50:00+00:00,XAU/USD,5m,2408.35,2409.02,2407.64,2408.30,180,0.41
2026-01-09T08:55:00+00:00,XAU/USD,5m,2408.30,2408.98,2407.61,2408.28,184,0.42
2026-01-09T09:00:00+00:00,XAU/USD,5m,2408.28,2408.90,2407.58,2408.20,188,0.34
2026-01-09T09:05:00+00:00,XAU/USD,5m,2408.20,2408.84,2407.51,2408.15,192,0.35
2026-01-09T09:10:00+00:00,XAU/USD,5m,2408.15,2408.81,2407.46,2408.12,196,0.36
2026-01-09T09:15:00+00:00,XAU/USD,5m,2408.12,2408.80,2407.42,2408.10,200,0.37
2026-01-09T09:20:00+00:00,XAU/USD,5m,2408.10,2408.80,2407.40,2408.10,204,0.38
2026-01-09T09:25:00+00:00,XAU/USD,5m,2408.10,2408.80,2407.44,2408.13,208,0.39
2026-01-09T09:30:00+00:00,XAU/USD,5m,2408.13,2408.86,2407.44,2408.18,212,0.40
2026-01-09T09:35:00+00:00,XAU/USD,5m,2408.18,2408.88,2407.46,2408.17,216,0.41
2026-01-09T09:40:00+00:00,XAU/USD,5m,2408.17,2408.92,2407.44,2408.18,220,0.42
2026-01-09T09:45:00+00:00,XAU/USD,5m,2408.18,2408.97,2407.44,2408.22,224,0.34
2026-01-09T09:50:00+00:00,XAU/USD,5m,2408.22,2409.00,2407.50,2408.28,228,0.35
2026-01-09T09:55:00+00:00,XAU/USD,5m,2408.28,2409.09,2407.54,2408.35,232,0.36
2026-01-09T10:00:00+00:00,XAU/USD,5m,2408.35,2409.11,2407.44,2408.20,236,0.37
2026-01-09T10:05:00+00:00,XAU/USD,5m,2408.20,2408.96,2407.32,2408.08,240,0.38
2026-01-09T10:10:00+00:00,XAU/USD,5m,2408.08,2408.84,2407.14,2407.90,244,0.39
2026-01-09T10:15:00+00:00,XAU/USD,5m,2407.90,2408.62,2407.04,2407.75,180,0.40
2026-01-09T10:20:00+00:00,XAU/USD,5m,2407.75,2408.46,2406.90,2407.62,184,0.41
2026-01-09T10:25:00+00:00,XAU/USD,5m,2407.62,2408.32,2406.79,2407.50,188,0.42
2026-01-09T10:30:00+00:00,XAU/USD,5m,2407.50,2408.21,2406.70,2407.40,192,0.34
2026-01-09T10:35:00+00:00,XAU/USD,5m,2407.40,2408.12,2406.62,2407.33,196,0.35
2026-01-09T10:40:00+00:00,XAU/USD,5m,2407.33,2407.99,2406.62,2407.28,200,0.36
2026-01-09T10:45:00+00:00,XAU/USD,5m,2407.28,2407.94,2406.51,2407.17,204,0.37
2026-01-09T10:50:00+00:00,XAU/USD,5m,2407.17,2407.83,2406.42,2407.08,208,0.38
2026-01-09T10:55:00+00:00,XAU/USD,5m,2407.08,2407.74,2406.36,2407.02,212,0.39
2026-01-09T11:00:00+00:00,XAU/USD,5m,2407.02,2407.68,2406.32,2406.98,216,0.40
2026-01-09T11:05:00+00:00,XAU/USD,5m,2406.98,2407.60,2406.32,2406.95,220,0.41
2026-01-09T11:10:00+00:00,XAU/USD,5m,2406.95,2407.60,2406.30,2406.94,224,0.42
2026-01-09T11:15:00+00:00,XAU/USD,5m,2406.94,2407.63,2406.28,2406.96,228,0.34
2026-01-09T11:20:00+00:00,XAU/USD,5m,2406.96,2407.65,2406.24,2406.92,232,0.35
2026-01-09T11:25:00+00:00,XAU/USD,5m,2406.92,2407.64,2406.20,2406.91,236,0.36
2026-01-09T11:30:00+00:00,XAU/USD,5m,2406.91,2407.60,2406.23,2406.92,240,0.37
2026-01-09T11:35:00+00:00,XAU/USD,5m,2406.92,2407.64,2406.22,2406.94,244,0.38
2026-01-09T11:40:00+00:00,XAU/USD,5m,2406.94,2407.70,2406.22,2406.98,180,0.39
2026-01-09T11:45:00+00:00,XAU/USD,5m,2406.98,2407.79,2406.24,2407.05,184,0.40
2026-01-09T11:50:00+00:00,XAU/USD,5m,2407.05,2407.90,2406.29,2407.14,188,0.41
2026-01-09T11:55:00+00:00,XAU/USD,5m,2407.14,2407.90,2406.40,2407.17,192,0.42
2026-01-09T12:00:00+00:00,XAU/USD,5m,2407.17,2407.92,2406.24,2406.98,196,0.34
2026-01-09T12:05:00+00:00,XAU/USD,5m,2406.98,2407.74,2406.07,2406.82,200,0.35
2026-01-09T12:10:00+00:00,XAU/USD,5m,2406.82,2407.57,2405.92,2406.68,204,0.36
2026-01-09T12:15:00+00:00,XAU/USD,5m,2406.68,2407.42,2405.80,2406.55,208,0.37
2026-01-09T12:20:00+00:00,XAU/USD,5m,2406.55,2407.25,2405.74,2406.44,212,0.38
2026-01-09T12:25:00+00:00,XAU/USD,5m,2406.44,2407.14,2405.66,2406.36,216,0.39
2026-01-09T12:30:00+00:00,XAU/USD,5m,2406.36,2407.06,2405.52,2406.22,220,0.40
2026-01-09T12:35:00+00:00,XAU/USD,5m,2406.22,2406.92,2405.41,2406.11,224,0.41
2026-01-09T12:40:00+00:00,XAU/USD,5m,2406.11,2406.81,2405.32,2406.02,228,0.42
2026-01-09T12:45:00+00:00,XAU/USD,5m,2406.02,2406.66,2405.29,2405.94,232,0.34
2026-01-09T12:50:00+00:00,XAU/USD,5m,2405.94,2406.59,2405.24,2405.88,236,0.35
2026-01-09T12:55:00+00:00,XAU/USD,5m,2405.88,2406.54,2405.20,2405.85,240,0.36
2026-01-09T13:00:00+00:00,XAU/USD,5m,2405.85,2406.50,2405.18,2405.84,244,0.37
2026-01-09T13:05:00+00:00,XAU/USD,5m,2405.84,2406.50,2405.10,2405.77,180,0.38
2026-01-09T13:10:00+00:00,XAU/USD,5m,2405.77,2406.41,2405.08,2405.72,184,0.39
2026-01-09T13:15:00+00:00,XAU/USD,5m,2405.72,2406.38,2405.04,2405.70,188,0.40
2026-01-09T13:20:00+00:00,XAU/USD,5m,2405.70,2406.38,2405.02,2405.70,192,0.41
2026-01-09T13:25:00+00:00,XAU/USD,5m,2405.70,2406.41,2405.00,2405.71,196,0.42
2026-01-09T13:30:00+00:00,XAU/USD,5m,2405.71,2406.46,2404.99,2405.74,200,0.34
2026-01-09T13:35:00+00:00,XAU/USD,5m,2405.74,2406.49,2405.06,2405.80,204,0.35
2026-01-09T13:40:00+00:00,XAU/USD,5m,2405.80,2406.52,2405.09,2405.80,208,0.36
2026-01-09T13:45:00+00:00,XAU/USD,5m,2405.80,2406.56,2405.08,2405.83,212,0.37
2026-01-09T13:50:00+00:00,XAU/USD,5m,2405.83,2406.62,2405.08,2405.88,216,0.38
2026-01-09T13:55:00+00:00,XAU/USD,5m,2405.88,2406.71,2405.10,2405.94,220,0.39
2026-01-09T14:00:00+00:00,XAU/USD,5m,2405.94,2406.68,2405.04,2405.78,224,0.40
2026-01-09T14:05:00+00:00,XAU/USD,5m,2405.78,2406.52,2404.91,2405.65,228,0.41
2026-01-09T14:10:00+00:00,XAU/USD,5m,2405.65,2406.39,2404.80,2405.54,232,0.42
2026-01-09T14:15:00+00:00,XAU/USD,5m,2405.54,2406.28,2404.63,2405.37,236,0.34
2026-01-09T14:20:00+00:00,XAU/USD,5m,2405.37,2406.11,2404.48,2405.22,240,0.35
2026-01-09T14:25:00+00:00,XAU/USD,5m,2405.22,2405.92,2404.41,2405.10,244,0.36
2026-01-09T14:30:00+00:00,XAU/USD,5m,2405.10,2405.79,2404.30,2405.00,180,0.37
2026-01-09T14:35:00+00:00,XAU/USD,5m,2405.00,2405.68,2404.22,2404.91,184,0.38
2026-01-09T14:40:00+00:00,XAU/USD,5m,2404.91,2405.60,2404.16,2404.84,188,0.39
2026-01-09T14:45:00+00:00,XAU/USD,5m,2404.84,2405.54,2404.11,2404.80,192,0.40
2026-01-09T14:50:00+00:00,XAU/USD,5m,2404.80,2405.44,2404.06,2404.70,196,0.41
2026-01-09T14:55:00+00:00,XAU/USD,5m,2404.70,2405.34,2403.99,2404.63,200,0.42
2026-01-09T15:00:00+00:00,XAU/USD,5m,2404.63,2405.27,2403.94,2404.58,204,0.34
2026-01-09T15:05:00+00:00,XAU/USD,5m,2404.58,2405.24,2403.88,2404.54,208,0.35
2026-01-09T15:10:00+00:00,XAU/USD,5m,2404.54,2405.22,2403.84,2404.52,212,0.36
2026-01-09T15:15:00+00:00,XAU/USD,5m,2404.52,2405.18,2403.88,2404.53,216,0.37
2026-01-09T15:20:00+00:00,XAU/USD,5m,2404.53,2405.22,2403.86,2404.56,220,0.38
2026-01-09T15:25:00+00:00,XAU/USD,5m,2404.56,2405.24,2403.84,2404.53,224,0.39
2026-01-09T15:30:00+00:00,XAU/USD,5m,2404.53,2405.24,2403.82,2404.52,228,0.40
2026-01-09T15:35:00+00:00,XAU/USD,5m,2404.52,2405.27,2403.80,2404.54,232,0.41
2026-01-09T15:40:00+00:00,XAU/USD,5m,2404.54,2405.28,2403.84,2404.58,236,0.42
2026-01-09T15:45:00+00:00,XAU/USD,5m,2404.58,2405.35,2403.86,2404.63,240,0.34
2026-01-09T15:50:00+00:00,XAU/USD,5m,2404.63,2405.44,2403.89,2404.70,244,0.35
2026-01-09T15:55:00+00:00,XAU/USD,5m,2404.70,2405.56,2403.94,2404.80,180,0.36
2026-01-09T16:00:00+00:00,XAU/USD,5m,2404.80,2405.58,2403.82,2404.60,184,0.37
2026-01-09T16:05:00+00:00,XAU/USD,5m,2404.60,2405.34,2403.70,2404.43,188,0.38
2026-01-09T16:10:00+00:00,XAU/USD,5m,2404.43,2405.16,2403.54,2404.28,192,0.39
2026-01-09T16:15:00+00:00,XAU/USD,5m,2404.28,2405.00,2403.41,2404.14,196,0.40
2026-01-09T16:20:00+00:00,XAU/USD,5m,2404.14,2404.87,2403.30,2404.02,200,0.41
2026-01-09T16:25:00+00:00,XAU/USD,5m,2404.02,2404.76,2403.20,2403.93,204,0.42
2026-01-09T16:30:00+00:00,XAU/USD,5m,2403.93,2404.61,2403.18,2403.86,208,0.34
2026-01-09T16:35:00+00:00,XAU/USD,5m,2403.86,2404.54,2403.05,2403.73,212,0.35
2026-01-09T16:40:00+00:00,XAU/USD,5m,2403.73,2404.41,2402.94,2403.62,216,0.36
2026-01-09T16:45:00+00:00,XAU/USD,5m,2403.62,2404.30,2402.86,2403.54,220,0.37
2026-01-09T16:50:00+00:00,XAU/USD,5m,2403.54,2404.22,2402.80,2403.48,224,0.38
2026-01-09T16:55:00+00:00,XAU/USD,5m,2403.48,2404.10,2402.80,2403.43,228,0.39
2026-01-09T17:00:00+00:00,XAU/USD,5m,2403.43,2404.06,2402.78,2403.40,232,0.40
2026-01-09T17:05:00+00:00,XAU/USD,5m,2403.40,2404.06,2402.75,2403.40,236,0.41
2026-01-09T17:10:00+00:00,XAU/USD,5m,2403.40,2404.07,2402.68,2403.34,240,0.42
2026-01-09T17:15:00+00:00,XAU/USD,5m,2403.34,2404.04,2402.62,2403.31,244,0.34
2026-01-09T17:20:00+00:00,XAU/USD,5m,2403.31,2403.97,2402.64,2403.30,180,0.35
2026-01-09T17:25:00+00:00,XAU/USD,5m,2403.30,2403.98,2402.62,2403.30,184,0.36
2026-01-09T17:30:00+00:00,XAU/USD,5m,2403.30,2404.02,2402.60,2403.32,188,0.37
2026-01-09T17:35:00+00:00,XAU/USD,5m,2403.32,2404.09,2402.60,2403.37,192,0.38
2026-01-09T17:40:00+00:00,XAU/USD,5m,2403.37,2404.18,2402.63,2403.44,196,0.39
2026-01-09T17:45:00+00:00,XAU/USD,5m,2403.44,2404.16,2402.72,2403.45,200,0.40
2026-01-09T17:50:00+00:00,XAU/USD,5m,2403.45,2404.22,2402.72,2403.48,204,0.41
2026-01-09T17:55:00+00:00,XAU/USD,5m,2403.48,2404.29,2402.74,2403.54,208,0.42
2026-01-09T18:00:00+00:00,XAU/USD,5m,2403.54,2404.31,2402.60,2403.38,212,0.34
2026-01-09T18:05:00+00:00,XAU/USD,5m,2403.38,2404.14,2402.46,2403.23,216,0.35
2026-01-09T18:10:00+00:00,XAU/USD,5m,2403.23,2403.95,2402.38,2403.10,220,0.36
2026-01-09T18:15:00+00:00,XAU/USD,5m,2403.10,2403.82,2402.28,2403.00,224,0.37
2026-01-09T18:20:00+00:00,XAU/USD,5m,2403.00,2403.72,2402.12,2402.84,228,0.38
2026-01-09T18:25:00+00:00,XAU/USD,5m,2402.84,2403.56,2401.99,2402.71,232,0.39
2026-01-09T18:30:00+00:00,XAU/USD,5m,2402.71,2403.43,2401.88,2402.60,236,0.40
2026-01-09T18:35:00+00:00,XAU/USD,5m,2402.60,2403.26,2401.83,2402.50,240,0.41
2026-01-09T18:40:00+00:00,XAU/USD,5m,2402.50,2403.17,2401.76,2402.42,244,0.42
2026-01-09T18:45:00+00:00,XAU/USD,5m,2402.42,2403.10,2401.70,2402.37,180,0.34
2026-01-09T18:50:00+00:00,XAU/USD,5m,2402.37,2403.04,2401.66,2402.34,184,0.35
2026-01-09T18:55:00+00:00,XAU/USD,5m,2402.34,2403.00,2401.58,2402.25,188,0.36
2026-01-09T19:00:00+00:00,XAU/USD,5m,2402.25,2402.87,2401.56,2402.18,192,0.37
2026-01-09T19:05:00+00:00,XAU/USD,5m,2402.18,2402.82,2401.50,2402.14,196,0.38
2026-01-09T19:10:00+00:00,XAU/USD,5m,2402.14,2402.80,2401.46,2402.12,200,0.39
2026-01-09T19:15:00+00:00,XAU/USD,5m,2402.12,2402.80,2401.43,2402.11,204,0.40
2026-01-09T19:20:00+00:00,XAU/USD,5m,2402.11,2402.82,2401.41,2402.12,208,0.41
2026-01-09T19:25:00+00:00,XAU/USD,5m,2402.12,2402.83,2401.46,2402.16,212,0.42
2026-01-09T19:30:00+00:00,XAU/USD,5m,2402.16,2402.85,2401.46,2402.14,216,0.34
2026-01-09T19:35:00+00:00,XAU/USD,5m,2402.14,2402.86,2401.44,2402.15,220,0.35
2026-01-09T19:40:00+00:00,XAU/USD,5m,2402.15,2402.90,2401.42,2402.18,224,0.36
2026-01-09T19:45:00+00:00,XAU/USD,5m,2402.18,2402.97,2401.42,2402.22,228,0.37
2026-01-09T19:50:00+00:00,XAU/USD,5m,2402.22,2403.00,2401.50,2402.28,232,0.38
2026-01-09T19:55:00+00:00,XAU/USD,5m,2402.28,2403.11,2401.54,2402.37,236,0.39
2026-01-09T20:00:00+00:00,XAU/USD,5m,2402.37,2403.13,2401.48,2402.24,240,0.40
2026-01-09T20:05:00+00:00,XAU/USD,5m,2402.24,2403.00,2401.29,2402.05,244,0.41
2026-01-09T20:10:00+00:00,XAU/USD,5m,2402.05,2402.81,2401.12,2401.88,180,0.42
2026-01-09T20:15:00+00:00,XAU/USD,5m,2401.88,2402.60,2401.03,2401.74,184,0.34
2026-01-09T20:20:00+00:00,XAU/USD,5m,2401.74,2402.45,2400.90,2401.62,188,0.35
2026-01-09T20:25:00+00:00,XAU/USD,5m,2401.62,2402.32,2400.80,2401.51,192,0.36
2026-01-09T20:30:00+00:00,XAU/USD,5m,2401.51,2402.22,2400.72,2401.42,196,0.37
2026-01-09T20:35:00+00:00,XAU/USD,5m,2401.42,2402.14,2400.65,2401.36,200,0.38
2026-01-09T20:40:00+00:00,XAU/USD,5m,2401.36,2402.02,2400.58,2401.24,204,0.39
2026-01-09T20:45:00+00:00,XAU/USD,5m,2401.24,2401.90,2400.49,2401.15,208,0.40
2026-01-09T20:50:00+00:00,XAU/USD,5m,2401.15,2401.81,2400.42,2401.08,212,0.41
2026-01-09T20:55:00+00:00,XAU/USD,5m,2401.08,2401.74,2400.36,2401.02,216,0.42
2026-01-09T21:00:00+00:00,XAU/USD,5m,2401.02,2401.68,2400.32,2400.98,220,0.34
2026-01-09T21:05:00+00:00,XAU/USD,5m,2400.98,2401.62,2400.34,2400.97,224,0.35
2026-01-09T21:10:00+00:00,XAU/USD,5m,2400.97,2401.62,2400.32,2400.98,228,0.36
2026-01-09T21:15:00+00:00,XAU/USD,5m,2400.98,2401.64,2400.26,2400.93,232,0.37
2026-01-09T21:20:00+00:00,XAU/USD,5m,2400.93,2401.62,2400.22,2400.90,236,0.38
2026-01-09T21:25:00+00:00,XAU/USD,5m,2400.90,2401.62,2400.19,2400.90,240,0.39
2026-01-09T21:30:00+00:00,XAU/USD,5m,2400.90,2401.60,2400.22,2400.92,244,0.40
2026-01-09T21:35:00+00:00,XAU/USD,5m,2400.92,2401.65,2400.22,2400.95,180,0.41
2026-01-09T21:40:00+00:00,XAU/USD,5m,2400.95,2401.72,2400.23,2401.00,184,0.42
2026-01-09T21:45:00+00:00,XAU/USD,5m,2401.00,2401.82,2400.26,2401.08,188,0.34
2026-01-09T21:50:00+00:00,XAU/USD,5m,2401.08,2401.86,2400.32,2401.10,192,0.35
2026-01-09T21:55:00+00:00,XAU/USD,5m,2401.10,2401.88,2400.38,2401.15,196,0.36
2026-01-09T22:00:00+00:00,XAU/USD,5m,2401.15,2401.90,2400.22,2400.98,200,0.37
2026-01-09T22:05:00+00:00,XAU/USD,5m,2400.98,2401.72,2400.07,2400.82,204,0.38
2026-01-09T22:10:00+00:00,XAU/USD,5m,2400.82,2401.57,2399.94,2400.68,208,0.39
2026-01-09T22:15:00+00:00,XAU/USD,5m,2400.68,2401.44,2399.82,2400.57,212,0.40
2026-01-09T22:20:00+00:00,XAU/USD,5m,2400.57,2401.27,2399.78,2400.48,216,0.41
2026-01-09T22:25:00+00:00,XAU/USD,5m,2400.48,2401.18,2399.63,2400.33,220,0.42
2026-01-09T22:30:00+00:00,XAU/USD,5m,2400.33,2401.03,2399.50,2400.20,224,0.34
2026-01-09T22:35:00+00:00,XAU/USD,5m,2400.20,2400.90,2399.40,2400.10,228,0.35
2026-01-09T22:40:00+00:00,XAU/USD,5m,2400.10,2400.80,2399.32,2400.02,232,0.36
2026-01-09T22:45:00+00:00,XAU/USD,5m,2400.02,2400.66,2399.30,2399.95,236,0.37
2026-01-09T22:50:00+00:00,XAU/USD,5m,2399.95,2400.60,2399.26,2399.90,240,0.38
2026-01-09T22:55:00+00:00,XAU/USD,5m,2399.90,2400.56,2399.23,2399.88,244,0.39
2026-01-09T23:00:00+00:00,XAU/USD,5m,2399.88,2400.53,2399.16,2399.80,180,0.40
2026-01-09T23:05:00+00:00,XAU/USD,5m,2399.80,2400.48,2399.08,2399.75,184,0.41
2026-01-09T23:10:00+00:00,XAU/USD,5m,2399.75,2400.39,2399.08,2399.72,188,0.42
2026-01-09T23:15:00+00:00,XAU/USD,5m,2399.72,2400.38,2399.04,2399.70,192,0.34
2026-01-09T23:20:00+00:00,XAU/USD,5m,2399.70,2400.38,2399.02,2399.70,196,0.35
2026-01-09T23:25:00+00:00,XAU/USD,5m,2399.70,2400.43,2399.00,2399.73,200,0.36
2026-01-09T23:30:00+00:00,XAU/USD,5m,2399.73,2400.50,2399.01,2399.78,204,0.37
2026-01-09T23:35:00+00:00,XAU/USD,5m,2399.78,2400.46,2399.08,2399.77,208,0.38
2026-01-09T23:40:00+00:00,XAU/USD,5m,2399.77,2400.50,2399.06,2399.78,212,0.39
2026-01-09T23:45:00+00:00,XAU/USD,5m,2399.78,2400.55,2399.06,2399.82,216,0.40
2026-01-09T23:50:00+00:00,XAU/USD,5m,2399.82,2400.62,2399.07,2399.88,220,0.41
2026-01-09T23:55:00+00:00,XAU/USD,5m,2399.88,2400.72,2399.10,2399.95,224,0.42
2026-01-10T00:00:00+00:00,XAU/USD,5m,2399.95,2400.69,2399.06,2399.80,228,0.34
2026-01-10T00:05:00+00:00,XAU/USD,5m,2399.80,2400.54,2398.94,2399.68,232,0.35
2026-01-10T00:10:00+00:00,XAU/USD,5m,2399.68,2400.42,2398.76,2399.50,236,0.36
2026-01-10T00:15:00+00:00,XAU/USD,5m,2399.50,2400.24,2398.61,2399.35,240,0.37
2026-01-10T00:20:00+00:00,XAU/USD,5m,2399.35,2400.09,2398.48,2399.22,244,0.38
2026-01-10T00:25:00+00:00,XAU/USD,5m,2399.22,2399.90,2398.41,2399.10,180,0.39
2026-01-10T00:30:00+00:00,XAU/USD,5m,2399.10,2399.79,2398.32,2399.00,184,0.40
2026-01-10T00:35:00+00:00,XAU/USD,5m,2399.00,2399.70,2398.24,2398.93,188,0.41
2026-01-10T00:40:00+00:00,XAU/USD,5m,2398.93,2399.62,2398.18,2398.88,192,0.42
2026-01-10T00:45:00+00:00,XAU/USD,5m,2398.88,2399.56,2398.08,2398.77,196,0.34
2026-01-10T00:50:00+00:00,XAU/USD,5m,2398.77,2399.41,2398.04,2398.68,200,0.35
2026-01-10T00:55:00+00:00,XAU/USD,5m,2398.68,2399.32,2397.98,2398.62,204,0.36
2026-01-10T01:00:00+00:00,XAU/USD,5m,2398.62,2399.26,2397.94,2398.58,208,0.37
2026-01-10T01:05:00+00:00,XAU/USD,5m,2398.58,2399.24,2397.89,2398.55,212,0.38
2026-01-10T01:10:00+00:00,XAU/USD,5m,2398.55,2399.23,2397.86,2398.54,216,0.39
2026-01-10T01:15:00+00:00,XAU/USD,5m,2398.54,2399.21,2397.90,2398.56,220,0.40
2026-01-10T01:20:00+00:00,XAU/USD,5m,2398.56,2399.23,2397.86,2398.52,224,0.41
2026-01-10T01:25:00+00:00,XAU/USD,5m,2398.52,2399.22,2397.82,2398.51,228,0.42
2026-01-10T01:30:00+00:00,XAU/USD,5m,2398.51,2399.22,2397.80,2398.52,232,0.34
2026-01-10T01:35:00+00:00,XAU/USD,5m,2398.52,2399.27,2397.78,2398.54,236,0.35
2026-01-10T01:40:00+00:00,XAU/USD,5m,2398.54,2399.28,2397.84,2398.58,240,0.36
2026-01-10T01:45:00+00:00,XAU/USD,5m,2398.58,2399.37,2397.86,2398.65,244,0.37
2026-01-10T01:50:00+00:00,XAU/USD,5m,2398.65,2399.48,2397.91,2398.74,180,0.38
2026-01-10T01:55:00+00:00,XAU/USD,5m,2398.74,2399.53,2397.98,2398.77,184,0.39
2026-01-10T02:00:00+00:00,XAU/USD,5m,2398.77,2399.55,2397.80,2398.58,188,0.40
2026-01-10T02:05:00+00:00,XAU/USD,5m,2398.58,2399.32,2397.69,2398.42,192,0.41
2026-01-10T02:10:00+00:00,XAU/USD,5m,2398.42,2399.15,2397.54,2398.28,196,0.42
2026-01-10T02:15:00+00:00,XAU/USD,5m,2398.28,2399.00,2397.42,2398.15,200,0.34
2026-01-10T02:20:00+00:00,XAU/USD,5m,2398.15,2398.88,2397.32,2398.04,204,0.35
2026-01-10T02:25:00+00:00,XAU/USD,5m,2398.04,2398.78,2397.23,2397.96,208,0.36
2026-01-10T02:30:00+00:00,XAU/USD,5m,2397.96,2398.64,2397.14,2397.82,212,0.37
2026-01-10T02:35:00+00:00,XAU/USD,5m,2397.82,2398.50,2397.03,2397.71,216,0.38
2026-01-10T02:40:00+00:00,XAU/USD,5m,2397.71,2398.39,2396.94,2397.62,220,0.39
2026-01-10T02:45:00+00:00,XAU/USD,5m,2397.62,2398.30,2396.86,2397.54,224,0.40
2026-01-10T02:50:00+00:00,XAU/USD,5m,2397.54,2398.22,2396.80,2397.48,228,0.41
2026-01-10T02:55:00+00:00,XAU/USD,5m,2397.48,2398.12,2396.82,2397.45,232,0.42
2026-01-10T03:00:00+00:00,XAU/USD,5m,2397.45,2398.08,2396.80,2397.44,236,0.34
2026-01-10T03:05:00+00:00,XAU/USD,5m,2397.44,2398.08,2396.72,2397.37,240,0.35
2026-01-10T03:10:00+00:00,XAU/USD,5m,2397.37,2398.04,2396.66,2397.32,244,0.36
2026-01-10T03:15:00+00:00,XAU/USD,5m,2397.32,2398.02,2396.61,2397.30,180,0.37
2026-01-10T03:20:00+00:00,XAU/USD,5m,2397.30,2397.96,2396.64,2397.30,184,0.38
2026-01-10T03:25:00+00:00,XAU/USD,5m,2397.30,2397.99,2396.62,2397.31,188,0.39
2026-01-10T03:30:00+00:00,XAU/USD,5m,2397.31,2398.04,2396.61,2397.34,192,0.40
2026-01-10T03:35:00+00:00,XAU/USD,5m,2397.34,2398.12,2396.62,2397.40,196,0.41
2026-01-10T03:40:00+00:00,XAU/USD,5m,2397.40,2398.14,2396.66,2397.40,200,0.42
2026-01-10T03:45:00+00:00,XAU/USD,5m,2397.40,2398.14,2396.70,2397.43,204,0.34
2026-01-10T03:50:00+00:00,XAU/USD,5m,2397.43,2398.20,2396.70,2397.48,208,0.35
2026-01-10T03:55:00+00:00,XAU/USD,5m,2397.48,2398.29,2396.72,2397.54,212,0.36
2026-01-10T04:00:00+00:00,XAU/USD,5m,2397.54,2398.31,2396.62,2397.38,216,0.37
2026-01-10T04:05:00+00:00,XAU/USD,5m,2397.38,2398.16,2396.48,2397.25,220,0.38
2026-01-10T04:10:00+00:00,XAU/USD,5m,2397.25,2397.97,2396.42,2397.14,224,0.39
2026-01-10T04:15:00+00:00,XAU/USD,5m,2397.14,2397.86,2396.25,2396.97,228,0.40
2026-01-10T04:20:00+00:00,XAU/USD,5m,2396.97,2397.69,2396.10,2396.82,232,0.41
2026-01-10T04:25:00+00:00,XAU/USD,5m,2396.82,2397.54,2395.98,2396.70,236,0.42
2026-01-10T04:30:00+00:00,XAU/USD,5m,2396.70,2397.42,2395.88,2396.60,240,0.34
2026-01-10T04:35:00+00:00,XAU/USD,5m,2396.60,2397.26,2395.84,2396.51,244,0.35
2026-01-10T04:40:00+00:00,XAU/USD,5m,2396.51,2397.18,2395.78,2396.44,180,0.36
2026-01-10T04:45:00+00:00,XAU/USD,5m,2396.44,2397.12,2395.73,2396.40,184,0.37
2026-01-10T04:50:00+00:00,XAU/USD,5m,2396.40,2397.07,2395.64,2396.30,188,0.38
2026-01-10T04:55:00+00:00,XAU/USD,5m,2396.30,2396.98,2395.56,2396.23,192,0.39
2026-01-10T05:00:00+00:00,XAU/USD,5m,2396.23,2396.85,2395.56,2396.18,196,0.40
2026-01-10T05:05:00+00:00,XAU/USD,5m,2396.18,2396.82,2395.50,2396.14,200,0.41
2026-01-10T05:10:00+00:00,XAU/USD,5m,2396.14,2396.80,2395.46,2396.12,204,0.42
2026-01-10T05:15:00+00:00,XAU/USD,5m,2396.12,2396.81,2395.44,2396.13,208,0.34
2026-01-10T05:20:00+00:00,XAU/USD,5m,2396.13,2396.86,2395.43,2396.16,212,0.35
2026-01-10T05:25:00+00:00,XAU/USD,5m,2396.16,2396.82,2395.46,2396.13,216,0.36
2026-01-10T05:30:00+00:00,XAU/USD,5m,2396.13,2396.82,2395.44,2396.12,220,0.37
